State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
Gujarat,Amreli,Bagasara,Green Gram (Moong)(Whole),Other,Non-FAQ,30/08/2025,6500,6825,6662
Gujarat,Amreli,Damnagar,Cauliflower,Cauliflower,FAQ,30/08/2025,650,1550,1200
Gujarat,Amreli,Damnagar,Tomato,Local,Non-FAQ,30/08/2025,2500,3500,3250
Gujarat,Anand,Khambhat(Veg Yard Khambhat),Cauliflower,Other,FAQ,30/08/2025,2000,3000,2500
Gujarat,Anand,Khambhat(Veg Yard Khambhat),Guar,Other,FAQ,30/08/2025,3000,5000,4000
Gujarat,Bharuch,Jambusar,Jowar(Sorghum),Other,FAQ,30/08/2025,3000,3600,3300
Gujarat,Bharuch,Jambusar,Wheat,Other,FAQ,30/08/2025,2600,3400,3000
Gujarat,Bharuch,Jambusar(Kaavi),Castor Seed,Other,FAQ,30/08/2025,5400,5800,5600
Gujarat,Bharuch,Jambusar(Kaavi),Cotton,Other,FAQ,30/08/2025,5800,6200,6000
Gujarat,Bharuch,Jambusar(Kaavi),Jowar(Sorghum),Other,FAQ,30/08/2025,3100,3500,3300
Gujarat,Chhota Udaipur,Modasar        ,Cotton,Shanker 6 (B) 30mm FIne,FAQ,30/08/2025,6900,7000,6950
Gujarat,Rajkot,Dhoraji,Soyabean,Yellow,Non-FAQ,30/08/2025,4055,4380,4205
Gujarat,Surat,Mahuva(Anaval),Pointed gourd (Parval),Other,FAQ,30/08/2025,1950,2050,2000
Gujarat,Surat,Songadh,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,2100,3300,2800
Gujarat,Vadodara(Baroda),Padra,Bottle gourd,Other,FAQ,30/08/2025,2500,3250,2900
Gujarat,Vadodara(Baroda),Padra,Cucumbar(Kheera),Other,FAQ,30/08/2025,2500,3000,2750
Gujarat,Vadodara(Baroda),Padra,Lemon,Other,FAQ,30/08/2025,3500,5000,4250
Haryana,Bhiwani,Bhiwani,Apple,Apple,Large,30/08/2025,7840,10210,9210
Haryana,Bhiwani,Bhiwani,Banana,Medium,Large,30/08/2025,5480,6141,5877
Haryana,Gurgaon,Farukh Nagar,Potato,Other,FAQ,30/08/2025,1200,1600,1200
Haryana,Gurgaon,Gurgaon,Pomegranate,Other,Large,30/08/2025,5000,10000,7500
Haryana,Gurgaon,Gurgaon,Tomato,Other,FAQ,30/08/2025,2000,3000,2500
Haryana,Mahendragarh-Narnaul,Narnaul,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,2500,3000,3000
Haryana,Mahendragarh-Narnaul,Narnaul,Cabbage,Cabbage,FAQ,30/08/2025,1500,2000,2000
Haryana,Mahendragarh-Narnaul,Narnaul,Lemon,Lemon,FAQ,30/08/2025,3500,4000,4000
Haryana,Mahendragarh-Narnaul,Narnaul,Onion,Onion,Non-FAQ,30/08/2025,1000,1000,1000
Haryana,Mahendragarh-Narnaul,Narnaul,Pumpkin,Pumpkin,FAQ,30/08/2025,500,500,500
Haryana,Mahendragarh-Narnaul,Narnaul,Tinda,Tinda,FAQ,30/08/2025,4000,4000,4000
Haryana,Rewari,Kosli,Potato,Other,FAQ,30/08/2025,1000,1000,1000
Haryana,Rewari,Rewari,Tomato,Other,Non-FAQ,30/08/2025,2000,4000,3000
Haryana,Sonipat,Gohana,Banana - Green,Other,FAQ,30/08/2025,2000,2500,2200
Haryana,Sonipat,Gohana,Cucumbar(Kheera),Other,FAQ,30/08/2025,2000,4000,3000
Haryana,Sonipat,Gohana,Onion,Other,Non-FAQ,30/08/2025,1000,2500,1600
Himachal Pradesh,Chamba,Chamba,Bitter gourd,Other,FAQ,30/08/2025,3500,4000,3750
Himachal Pradesh,Kangra,Dharamshala,Apple,Other,Medium,30/08/2025,6000,9000,7500
Himachal Pradesh,Kangra,Dharamshala,Carrot,Other,FAQ,30/08/2025,2500,3000,2750
Himachal Pradesh,Kangra,Kangra,Capsicum,Other,FAQ,30/08/2025,8500,9000,8700
Himachal Pradesh,Kangra,Kangra,Green Chilli,Other,FAQ,30/08/2025,5500,6000,5700
Himachal Pradesh,Kangra,Kangra,Guava,Other,Medium,30/08/2025,4500,5500,5000
Himachal Pradesh,Kangra,Kangra,Mousambi(Sweet Lime),Other,Medium,30/08/2025,4500,5000,4700
Himachal Pradesh,Kangra,Kangra,Onion,Other,FAQ,30/08/2025,2400,2700,2500
Himachal Pradesh,Kangra,Kangra,Pineapple,Other,Medium,30/08/2025,4000,4500,4200
Himachal Pradesh,Kangra,Kangra,Raddish,Other,FAQ,30/08/2025,2000,2500,2200
Himachal Pradesh,Kangra,Kangra,Tomato,Other,FAQ,30/08/2025,3600,4000,3800
Himachal Pradesh,Kangra,Kangra(Baijnath),Ginger(Green),Green Ginger,FAQ,30/08/2025,8000,8000,8000
Himachal Pradesh,Kangra,Kangra(Baijnath),Guava,Guava,Medium,30/08/2025,5500,6500,6000
Himachal Pradesh,Kangra,Kangra(Baijnath),Pineapple,Other,Medium,30/08/2025,4000,5000,4500
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Bitter gourd,Bitter Gourd,FAQ,30/08/2025,3800,4200,4000
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cabbage,Cabbage,FAQ,30/08/2025,3000,3500,3300
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Papaya (Raw),Other,FAQ,30/08/2025,3500,4000,3800
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Sponge gourd,Sponge gourd,FAQ,30/08/2025,4500,5000,4800
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Tomato,Tomato,FAQ,30/08/2025,4000,4200,4100
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Apple,American,Medium,30/08/2025,3000,8000,6500
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Carrot,Carrot,FAQ,30/08/2025,2200,2400,2300
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Colacasia,Colacasia,FAQ,30/08/2025,4000,4500,4200
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,2600,3000,2800
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),French Beans (Frasbean),French Beans (Frasbean),FAQ,30/08/2025,10000,12000,11000
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Papaya,Other,Medium,30/08/2025,3500,3800,3600
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Pomegranate,Other,Medium,30/08/2025,10000,12000,11000
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Potato,Other,FAQ,30/08/2025,1100,2200,1500
Himachal Pradesh,Shimla,Rohroo,Bitter gourd,Other,FAQ,30/08/2025,4000,4800,4500
Himachal Pradesh,Shimla,Rohroo,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,2500,3000,2800
Himachal Pradesh,Shimla,Rohroo,Cabbage,Other,FAQ,30/08/2025,1500,2000,1800
Himachal Pradesh,Shimla,Rohroo,Green Chilli,Green Chilly,FAQ,30/08/2025,6500,7500,7000
Himachal Pradesh,Shimla,Rohroo,Onion,1st Sort,FAQ,30/08/2025,2300,2600,2400
Jammu and Kashmir,Srinagar,Parimpore,French Beans (Frasbean),Other,FAQ,30/08/2025,6500,7500,7000
Jammu and Kashmir,Srinagar,Parimpore,Green Chilli,Other,FAQ,30/08/2025,3500,4000,3750
Jammu and Kashmir,Srinagar,Parimpore,Spinach,Other,FAQ,30/08/2025,2000,3000,2500
Kerala,Alappuzha,Harippad,Beetroot,Other,FAQ,30/08/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Bottle gourd,Other,FAQ,30/08/2025,1000,1500,1000
Kerala,Alappuzha,Harippad,Cabbage,Other,FAQ,30/08/2025,4000,4500,4000
Kerala,Alappuzha,Harippad,Carrot,Other,FAQ,30/08/2025,6000,6500,6000
Kerala,Alappuzha,Harippad,Ginger(Green),Other,FAQ,30/08/2025,5000,5500,5000
Kerala,Alappuzha,Kayamkulam,Ashgourd,Other,FAQ,30/08/2025,2100,2300,2200
Kerala,Alappuzha,Kayamkulam,Beetroot,Other,FAQ,30/08/2025,3400,3600,3500
Kerala,Alappuzha,Kayamkulam,Bitter gourd,Other,FAQ,30/08/2025,6700,6900,6800
Kerala,Alappuzha,Kayamkulam,Brinjal,Other,FAQ,30/08/2025,3100,3300,3200
Kerala,Alappuzha,Kayamkulam,Cabbage,Other,FAQ,30/08/2025,1700,1900,1800
Kerala,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,30/08/2025,2500,3500,3000
Kerala,Ernakulam,Perumbavoor,Arecanut(Betelnut/Supari),Supari,FAQ,30/08/2025,23000,24000,23500
Kerala,Ernakulam,Perumbavoor,Brinjal,Brinjal,FAQ,30/08/2025,3000,4000,3500
Kerala,Ernakulam,Perumbavoor,Pumpkin,Pumpkin,FAQ,30/08/2025,1400,2400,1800
Kerala,Ernakulam,Thrippunithura,Beetroot,Beetroot,FAQ,30/08/2025,6000,6500,6200
Kerala,Ernakulam,Thrippunithura,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,6000,7000,6200
Kerala,Ernakulam,Thrippunithura,Lemon,Other,FAQ,30/08/2025,6000,10000,6500
Kerala,Ernakulam,Thrippunithura,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,30/08/2025,7500,8500,7700
Kerala,Ernakulam,Thrippunithura,Potato,Potato,FAQ,30/08/2025,3800,4000,3800
Kerala,Ernakulam,Thrippunithura,Snakeguard,Snakeguard,FAQ,30/08/2025,5000,6000,5200
Kerala,Kannur,Maloor VFPCK,Banana - Green,Banana - Green,FAQ,30/08/2025,5700,5700,5700
Kerala,Kannur,Payyannur,Amaranthus,Other,FAQ,30/08/2025,3400,3600,3500
Kerala,Kannur,Payyannur,Banana,Other,Small,30/08/2025,4600,4800,4700
Kerala,Kannur,Payyannur,Coconut Seed,Coconut Seed,FAQ,30/08/2025,6000,6200,6100
Kerala,Kollam,Sasthamkotta,Ashgourd,Other,FAQ,30/08/2025,3000,3500,3200
Kerala,Kottayam,Pampady,Banana,Palayamthodan,Medium,30/08/2025,2500,4000,3500
Kerala,Kottayam,Pampady,Banana,Robusta,Medium,30/08/2025,3500,4500,4000
Kerala,Kottayam,Pampady,Brinjal,Brinjal,FAQ,30/08/2025,3500,4500,4000
Kerala,Kottayam,Pampady,Cauliflower,Other,FAQ,30/08/2025,4000,5500,5000
Kerala,Kottayam,Pampady,Drumstick,Other,FAQ,30/08/2025,3300,4500,4000
Kerala,Kottayam,Pampady,Ginger(Green),Green Ginger,FAQ,30/08/2025,12500,15000,13500
Kerala,Kottayam,Pampady,Potato,Other,FAQ,30/08/2025,3100,4500,4000
Kerala,Kottayam,Pampady,Pumpkin,Pumpkin,FAQ,30/08/2025,2400,3500,3000
Kerala,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,30/08/2025,5800,6200,6000
Kerala,Kozhikode(Calicut),Kallachi,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,4300,4700,4500
Kerala,Kozhikode(Calicut),Kallachi,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,3800,4200,4000
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,FAQ,30/08/2025,2300,2600,2400
Kerala,Kozhikode(Calicut),Kallachi,Cluster beans,Cluster Beans,FAQ,30/08/2025,4800,5200,5000
Kerala,Kozhikode(Calicut),Kallachi,Drumstick,Drumstick,FAQ,30/08/2025,4800,5200,5000
Kerala,Kozhikode(Calicut),Kallachi,Ginger(Green),Green Ginger,FAQ,30/08/2025,6800,7200,7000
Kerala,Kozhikode(Calicut),Kallachi,Green Chilli,Green Chilly,FAQ,30/08/2025,5300,5700,5500
Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,Non-FAQ,30/08/2025,5300,5700,5500
Kerala,Kozhikode(Calicut),Kallachi,Tomato,Tomato,FAQ,30/08/2025,4000,4400,4200
Kerala,Kozhikode(Calicut),Mukkom,Ashgourd,Other,FAQ,30/08/2025,2500,2900,2700
Kerala,Kozhikode(Calicut),Mukkom,Banana,Other,Large,30/08/2025,5400,5800,5600
Kerala,Kozhikode(Calicut),Perambra,Amphophalus,Amphophalus,FAQ,30/08/2025,4500,5500,5000
Kerala,Malappuram,KALIKAVU VFPCK,Banana,Nendra Bale,Large,30/08/2025,3600,3800,3700
Kerala,Malappuram,Kottakkal,Cabbage,Other,FAQ,30/08/2025,1400,1600,1500
Kerala,Malappuram,Kottakkal,Capsicum,Other,FAQ,30/08/2025,5600,5800,5700
Kerala,Malappuram,Kottakkal,Cauliflower,Other,FAQ,30/08/2025,2300,2500,2400
Kerala,Malappuram,Kottakkal,Guava,Banarasi,Large,30/08/2025,3300,3500,3400
Kerala,Malappuram,Kottakkal,Tomato,Other,FAQ,30/08/2025,2800,3000,2900
Kerala,Malappuram,Thirurrangadi,Ashgourd,Ashgourd,FAQ,30/08/2025,3000,3000,3000
Kerala,Malappuram,Thirurrangadi,Carrot,Other,FAQ,30/08/2025,7000,7000,7000
Kerala,Malappuram,Thirurrangadi,Pumpkin,Other,FAQ,30/08/2025,3200,3200,3200
Kerala,Palakad,Pattambi,Banana,Nendra Bale,Medium,30/08/2025,5000,6000,5500
Kerala,Palakad,Pattambi,Banana,Palayamthodan,Medium,30/08/2025,4000,4500,4200
Kerala,Palakad,Pattambi,Cabbage,Other,FAQ,30/08/2025,1300,1600,1400
Kerala,Palakad,Pattambi,Drumstick,Other,FAQ,30/08/2025,5000,6000,5500
Kerala,Palakad,Pattambi,Ginger(Green),Green Ginger,FAQ,30/08/2025,7000,8000,7500
Kerala,Palakad,Pattambi,Lime,Other,Large,30/08/2025,6000,7000,6500
Kerala,Palakad,Pattambi,Little gourd (Kundru),Other,FAQ,30/08/2025,6000,6500,6200
Kerala,Palakad,Pattambi,Sweet Potato,Other,FAQ,30/08/2025,3000,3500,3200
Kerala,Palakad,Pattambi,Tomato,Other,FAQ,30/08/2025,4000,4200,4100
Kerala,Pathanamthitta,Ranniangadi,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,4500,4800,4500
Kerala,Pathanamthitta,Ranniangadi,Pineapple,Other,Medium,30/08/2025,4400,4500,4500
Kerala,Thirssur,KADUKUTTY VFPCK,Banana,Robusta,Large,30/08/2025,1800,2200,2000
Kerala,Thirssur,KADUKUTTY VFPCK,Coconut,Big,FAQ,30/08/2025,7500,8100,7800
Kerala,Thiruvananthapuram,Neyyatinkara,Amaranthus,Amaranthus,FAQ,30/08/2025,3300,4000,3600
Kerala,Thiruvananthapuram,Neyyatinkara,Amphophalus,Amphophalus,FAQ,30/08/2025,5500,6000,5700
Kerala,Thiruvananthapuram,Neyyatinkara,Banana - Green,Banana - Green,FAQ,30/08/2025,6000,6500,6200
Kerala,Thiruvananthapuram,Neyyatinkara,Cabbage,Other,FAQ,30/08/2025,3400,4000,3600
Kerala,Thiruvananthapuram,Neyyatinkara,Cluster beans,Other,FAQ,30/08/2025,5400,6000,5600
Kerala,Thiruvananthapuram,Neyyatinkara,Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,3500,4000,3700
Kerala,Thiruvananthapuram,Neyyatinkara,Duster Beans,Other,FAQ,30/08/2025,5300,6000,5700
Kerala,Thiruvananthapuram,Neyyatinkara,Ginger(Green),Green Ginger,FAQ,30/08/2025,7300,8000,7700
Kerala,Thiruvananthapuram,Neyyatinkara,Tomato,Tomato,FAQ,30/08/2025,5400,6000,5700
Kerala,Wayanad,Pulpally,Cucumbar(Kheera),Other,FAQ,30/08/2025,1400,1600,1500
Kerala,Wayanad,Pulpally,Green Chilli,Other,FAQ,30/08/2025,4100,4300,4200
Kerala,Wayanad,Pulpally,Pepper ungarbled,Other,FAQ,30/08/2025,64500,64700,64600
Madhya Pradesh,Badwani,Badwani(F&V),Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,1700,1700,1700
Madhya Pradesh,Badwani,Badwani(F&V),Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,1000,1000,1000
Madhya Pradesh,Badwani,Badwani(F&V),Sponge gourd,Sponge gourd,FAQ,30/08/2025,1500,1500,1500
Nagaland,Kohima,Kohima,Beans,Beans (Whole),FAQ,30/08/2025,10000,10200,10100
Odisha,Boudh,Boudh,Banana - Green,Banana - Green,FAQ,30/08/2025,3500,4500,4000
Odisha,Boudh,Boudh,Potato,Other,FAQ,30/08/2025,1500,2500,2000
Odisha,Boudh,Boudh,Tomato,Other,FAQ,30/08/2025,3500,4500,4000
Odisha,Boudh,Khunthabandha,Potato,Other,Non-FAQ,30/08/2025,1000,1400,1200
Odisha,Dhenkanal,Hindol,Banana - Green,Other,FAQ,30/08/2025,2600,2800,2700
Odisha,Dhenkanal,Hindol,Pointed gourd (Parval),Other,FAQ,30/08/2025,6000,7000,6500
Odisha,Dhenkanal,Hindol,Snakeguard,Other,FAQ,30/08/2025,4000,4500,4200
Odisha,Dhenkanal,Hindol,Tomato,Tomato,Non-FAQ,30/08/2025,3800,4200,4000
Punjab,Hoshiarpur,Tanda Urmur,Bitter gourd,Other,FAQ,30/08/2025,4000,5000,4500
Punjab,Hoshiarpur,Tanda Urmur,Brinjal,Other,FAQ,30/08/2025,2500,3500,3000
Punjab,Hoshiarpur,Tanda Urmur,Onion,Other,FAQ,30/08/2025,1800,2500,2000
Punjab,Hoshiarpur,Tanda Urmur,Pumpkin,Other,FAQ,30/08/2025,1000,1500,1200
Punjab,Ludhiana,Sahnewal,Onion,Onion,FAQ,30/08/2025,2000,2000,2000
Punjab,Muktsar,Bariwala,Beans,Beans (Whole),FAQ,30/08/2025,5000,5000,5000
Punjab,Muktsar,Bariwala,Cabbage,Cabbage,FAQ,30/08/2025,4000,4000,4000
Punjab,Muktsar,Bariwala,Cauliflower,Cauliflower,FAQ,30/08/2025,700,700,700
Punjab,Patiala,Samana,Brinjal,Other,FAQ,30/08/2025,6000,7000,6500
Punjab,Patiala,Samana,Lemon,Other,FAQ,30/08/2025,4000,6000,5000
Punjab,Patiala,Samana,Onion,Other,FAQ,30/08/2025,1200,2000,1600
Punjab,Patiala,Samana,Potato,Other,FAQ,30/08/2025,1200,2000,1500
Punjab,Tarntaran,Tarantaran,Potato,Other,FAQ,30/08/2025,700,900,800
Punjab,Tarntaran,Tarantaran,Tomato,Other,FAQ,30/08/2025,4000,5000,4500
Rajasthan,Ganganagar,Sriganganagar (F&V),Apple,Apple,Medium,30/08/2025,7000,7400,7200
Rajasthan,Ganganagar,Sriganganagar (F&V),Cucumbar(Kheera),Other,FAQ,30/08/2025,1200,1600,1400
Rajasthan,Ganganagar,Sriganganagar (F&V),Lime,Other,Medium,30/08/2025,3500,3900,3700
Rajasthan,Ganganagar,Sriganganagar (F&V),Onion,Other,FAQ,30/08/2025,1600,2000,1800
Rajasthan,Ganganagar,Sriganganagar (F&V),Pumpkin,Other,FAQ,30/08/2025,700,900,800
Rajasthan,Ganganagar,Sriganganagar (F&V),Sponge gourd,Sponge gourd,FAQ,30/08/2025,1600,2000,1800
Rajasthan,Ganganagar,Sriganganagar (F&V),Tomato,Other,FAQ,30/08/2025,3800,4200,4000
Rajasthan,Jaipur Rural,Chomu (F&V),Onion,Other,Non-FAQ,30/08/2025,1400,2000,1700
Rajasthan,Jaipur Rural,Chomu (F&V),Ridgeguard(Tori),Ridgeguard(Tori),FAQ,30/08/2025,2000,4000,3000
Rajasthan,Jalore,Jalore,Brinjal,Other,FAQ,30/08/2025,800,1000,900
Rajasthan,Jalore,Jalore,Green Chilli,Other,FAQ,30/08/2025,800,1000,900
Rajasthan,Jalore,Jalore,Mint(Pudina),Mint(Pudina),FAQ,30/08/2025,1500,2000,1800
Rajasthan,Jalore,Jalore,Tinda,Other,FAQ,30/08/2025,2000,2500,2300
Telangana,Adilabad,Boath,Maize,Deshi Red,FAQ,30/08/2025,2300,2400,2400
Telangana,Warangal,Warangal,Field Pea,Field Pea,FAQ,30/08/2025,4500,5000,4750
Telangana,Warangal,Warangal,Tomato,Tomato,FAQ,30/08/2025,2500,3000,2750
Tripura,Gomati,Nutanbazar,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,3850,4000,3950
Tripura,Gomati,Nutanbazar,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,4850,5000,4950
Tripura,Gomati,Nutanbazar,Brinjal,Round/Long,FAQ,30/08/2025,4850,5000,4950
Tripura,Gomati,Nutanbazar,Cowpea(Veg),Cowpea (Veg),FAQ,30/08/2025,5850,6000,5950
Tripura,Gomati,Nutanbazar,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,30/08/2025,4850,5000,4950
Uttar Pradesh,Agra,Achnera,Potato,Desi,FAQ,30/08/2025,880,1080,980
Uttar Pradesh,Aligarh,Khair,Bitter gourd,Bitter Gourd,FAQ,30/08/2025,2000,2500,2200
Uttar Pradesh,Aligarh,Khair,Cucumbar(Kheera),Cucumbar,FAQ,30/08/2025,1200,1800,1500
Uttar Pradesh,Aligarh,Khair,Garlic,Garlic,FAQ,30/08/2025,3000,3800,3400
Uttar Pradesh,Badaun,Babrala,Potato,Other,Non-FAQ,30/08/2025,730,750,740
Uttar Pradesh,Bahraich,Naanpara,Apple,Kasmir/Shimla - II,Medium,30/08/2025,5000,5400,5200
Uttar Pradesh,Bahraich,Naanpara,Cauliflower,Cauliflower,FAQ,30/08/2025,1050,1100,1080
Uttar Pradesh,Ballia,Vilthararoad,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,1500,1600,1550
Uttar Pradesh,Balrampur,Panchpedwa,Banana - Green,Banana - Green,FAQ,30/08/2025,1400,1600,1500
Uttar Pradesh,Balrampur,Panchpedwa,Tomato,Tomato,FAQ,30/08/2025,2200,2600,2400
Uttar Pradesh,Bareilly,Bahedi,Paddy(Dhan)(Common),Common,FAQ,30/08/2025,2300,2355,2325
Uttar Pradesh,Bijnor,Najibabad,Brinjal,Brinjal,FAQ,30/08/2025,800,1000,900
Uttar Pradesh,Bijnor,Najibabad,Cauliflower,Cauliflower,FAQ,30/08/2025,1800,2200,2000
Uttar Pradesh,Bulandshahar,Anoop Shahar,Green Chilli,Green Chilly,FAQ,30/08/2025,3100,3500,3300
Uttar Pradesh,Bulandshahar,Anoop Shahar,Guava,Guava,Large,30/08/2025,1200,1600,1400
Uttar Pradesh,Bulandshahar,Anoop Shahar,Wheat,Dara,FAQ,30/08/2025,2520,2540,2530
Uttar Pradesh,Bulandshahar,Divai,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,800,1000,900
Uttar Pradesh,Bulandshahar,Divai,Cauliflower,Cauliflower,FAQ,30/08/2025,900,1100,1000
Uttar Pradesh,Bulandshahar,Gulavati,Lemon,Other,FAQ,30/08/2025,7000,7200,7100
Uttar Pradesh,Etawah,Jasvantnagar,Onion,Red,FAQ,30/08/2025,1425,1525,1475
Uttar Pradesh,Etawah,Jasvantnagar,Tomato,Hybrid,FAQ,30/08/2025,2970,3070,3020
Uttar Pradesh,Ghazipur,Jamanian,Green Chilli,Green Chilly,FAQ,30/08/2025,1500,1600,1550
Uttar Pradesh,Hathras,Shadabad,Potato,Desi,FAQ,30/08/2025,600,700,650
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Bhindi(Ladies Finger),Other,FAQ,30/08/2025,2300,2365,2340
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Brinjal,Other,FAQ,30/08/2025,1810,1850,1830
Uttar Pradesh,Khiri (Lakhimpur),Maigalganj,Pointed gourd (Parval),Other,FAQ,30/08/2025,2100,2145,2123
Uttar Pradesh,Maharajganj,Anandnagar,Onion,Red,FAQ,30/08/2025,1600,2000,1800
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Cauliflower,Other,FAQ,30/08/2025,2400,2500,2450
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Potato,Potato,FAQ,30/08/2025,1700,1800,1760
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,1000,1200,1100
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Brinjal,Brinjal,FAQ,30/08/2025,1100,1300,1200
Uttar Pradesh,Meerut,Sardhana,Onion,Red,FAQ,30/08/2025,1200,1300,1250
Uttar Pradesh,Meerut,Sardhana,Papaya,Papaya,Small,30/08/2025,1300,1400,1350
Uttar Pradesh,Meerut,Sardhana,Tomato,Deshi,FAQ,30/08/2025,2500,2650,2600
Uttar Pradesh,Meerut,Sardhana,Tomato,Deshi,Non-FAQ,30/08/2025,2500,2600,2550
Uttar Pradesh,Prayagraj,Sirsa,Wheat,Dara,FAQ,30/08/2025,2450,2650,2550
Uttar Pradesh,Raebarelli,Lalganj,Paddy(Dhan)(Common),Common,FAQ,30/08/2025,2320,2370,2350
Uttar Pradesh,Raebarelli,Lalganj,Rice,Common,FAQ,30/08/2025,3100,3200,3150
Uttar Pradesh,Saharanpur,Chutmalpur,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,1250,1450,1350
Uttar Pradesh,Saharanpur,Chutmalpur,Brinjal,Brinjal,FAQ,30/08/2025,1000,1200,1100
Uttar Pradesh,Saharanpur,Chutmalpur,Colacasia,Colacasia,FAQ,30/08/2025,1350,1550,1450
Uttar Pradesh,Saharanpur,Chutmalpur,Pumpkin,Pumpkin,FAQ,30/08/2025,900,1050,950
Uttar Pradesh,Shamli,Kairana,Brinjal,Round/Long,FAQ,30/08/2025,1000,1100,1050
Uttar Pradesh,Shamli,Kairana,Cabbage,Cabbage,FAQ,30/08/2025,1900,2000,1950
Uttar Pradesh,Shamli,Kairana,Ginger(Green),Green Ginger,FAQ,30/08/2025,4100,4200,4150
Uttar Pradesh,Shamli,Kairana,Green Chilli,Green Chilly,FAQ,30/08/2025,2900,3000,2950
Uttar Pradesh,Shamli,Kairana,Guava,Guava,Medium,30/08/2025,1500,1600,1550
Uttar Pradesh,Shravasti,Payagpur,Garlic,Average,FAQ,30/08/2025,5800,6000,5900
Uttar Pradesh,Shravasti,Payagpur,Potato,Red,FAQ,30/08/2025,700,900,800
Uttar Pradesh,Shravasti,Payagpur,Tomato,Deshi,FAQ,30/08/2025,2700,3000,2800
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Firewood,Other,FAQ,30/08/2025,300,340,320
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Gur(Jaggery),Yellow,FAQ,30/08/2025,3000,3200,3100
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Onion,Nasik,FAQ,30/08/2025,1000,1100,1050
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Wood,Other,FAQ,30/08/2025,500,600,550
Uttrakhand,Haridwar,Haridwar Union,Apple,Other,Medium,30/08/2025,2000,6000,3500
Uttrakhand,Haridwar,Haridwar Union,Banana,Other,Medium,30/08/2025,1000,1300,1200
Uttrakhand,Haridwar,Haridwar Union,Bottle gourd,Bottle Gourd,FAQ,30/08/2025,800,1000,900
Uttrakhand,Haridwar,Haridwar Union,Brinjal,Other,FAQ,30/08/2025,1400,1700,1600
Uttrakhand,Haridwar,Haridwar Union,Lemon,Other,FAQ,30/08/2025,3000,4000,3500
Uttrakhand,Haridwar,Haridwar Union,Tomato,Hybrid,FAQ,30/08/2025,2000,2500,2250
Uttrakhand,Haridwar,Manglaur,Bhindi(Ladies Finger),Bhindi,FAQ,30/08/2025,1000,1800,1500
Uttrakhand,Haridwar,Manglaur,Cucumbar(Kheera),Other,FAQ,30/08/2025,1200,1600,1400
Uttrakhand,Haridwar,Manglaur,Mousambi(Sweet Lime),Other,Medium,30/08/2025,1500,2000,1600
